id,name_ja,name_en,image_file_path,category,is_dictionary_visible,series_id,series_ja,series_en,rarity,expansion,hp,phy,int,agi,active_skill_name_ja,active_skill_name_en,active_skill_text_ja,active_skill_text_en,aura_name_ja,aura_text_ja
4176,王族のいちごタルト,Royal Strawberry Tart,Image/Extensions/4176.png,modern,true,176,いちごケーキ,Strawberry Cake,Epic,Modern,168,55,0,22,高貴なる甘味,Noble sweetness,HPが最も低い味方の呪いを{successRate}%の確率で解除 / HPが最も低い味方のHPをPHY回復係数の{minRate}%回復[インバース(5)] / AGIが最も高い味方のシールドを与えた回復量の145%に更新 / 味方全体のシールドを与えた回復量の{minRate}%に更新[インバース(50)],{successRate}% chance to remove Curse from the ally with the lowest HP. / Heal the ally with the lowest HP for {minRate}% of PHY Healing Coefficient.[Inverse(5)] / Set the SHIELD of the ally with the highest AGI to 145% of healing dealt by this hero if higher. / Set the SHIELD of all allies to {minRate}% of healing dealt by this hero if higher.[Inverse(50)],,
4177,ゴーレムナイト,Golem Knight,Image/Extensions/4177.png,modern,true,177,ナチュレゴーレム,Nature Golem,Epic,Modern,108,97,0,0,グラナイト・チャージ,Granite Charge,先頭の敵に自身のPHYの40 ~ 45%ダメージ / 自身のPHYを自身のPHYの10%アップ / 先頭の敵に自身のPHY増加量の75%ダメージ / 自身のPHYを自身のPHYの5%ダウン,Deal damage to the first enemy equal to 40 ~ 45% of this hero's PHY. / Increase this hero's PHY by 10% of this hero's PHY. / Deal damage to the first enemy equal to 75% of this hero's PHY increase. / Decrease this hero's PHY by 5% of this hero's PHY.,,
4178,マジックカード：闇,Magic Card:Darkness,Image/Extensions/4178.png,modern,true,178,マジックカード,Magic Card,Epic,Modern,108,0,97,0,呪詠・漆黒,Cursed Chant:Pitch-Black,先頭の敵に自身のINTの40 ~ 45%ダメージ / 自身のINTを自身のINTの10%アップ / 先頭の敵に自身のINT増加量の75%ダメージ / 自身のINTを自身のINTの5%ダウン,Deal damage to the first enemy equal to 40 ~ 45% of this hero's INT. / Increase this hero's INT by 10% of this hero's INT. / Deal damage to the first enemy equal to 75% of this hero's INT increase. / Decrease this hero's INT by 5% of this hero's INT.,,
4179,地雷,Land Mine,Image/Extensions/4179.png,modern,true,179,トラップ,Trap,Epic,Modern,27,91,0,33,伏爆の罠,Buried Blast Trap,中衛の敵に{successRate}%の確率で気絶を付与 / 最後尾の敵に{successRate}%の確率で気絶を付与 / 自身のPHYを48アップ / 敵全体のINTを対象のINT増加量の43%ダウン / 敵全体のAGIを対象のAGI増加量の43%ダウン,{successRate}% chance to inflict Stun on the midline enemy. / {successRate}% chance to inflict Stun on the last enemy. / Increase this hero's PHY by 48. / Decrease the INT of all enemies by 43% of target's INT increase. / Decrease the AGI of all enemies by 43% of target's AGI increase.,,
4180,長毛猫&釣り竿じゃらし,Long-Haired Cat & Fishing Rod Teaser,Image/Extensions/4180.png,modern,true,180,猫じゃらし,Cat Teaser,Epic,Modern,27,0,91,33,ふゎしねぃしょん,Fur-Tangled Fascination,中衛の敵に{successRate}%の確率で混乱を付与 / 最後尾の敵に{successRate}%の確率で混乱を付与 / 自身のINTを48アップ / 敵全体のPHYを対象のPHY増加量の43%ダウン / 敵全体のAGIを対象のAGI増加量の43%ダウン,{successRate}% chance to inflict Confusion on the midline enemy. / {successRate}% chance to inflict Confusion on the last enemy. / Increase this hero's INT by 48. / Decrease the PHY of all enemies by 43% of target's PHY increase. / Decrease the AGI of all enemies by 43% of target's AGI increase.,,
4181,デモンズボード,Demon’s Board,Image/Extensions/4181.png,modern,true,181,サモンボード,Summon Board,Epic,Modern,201,22,22,22,アビサル・アトラクション,Abyssal Attraction,敵全体に{successRate}%の確率で重力を付与 / 最後尾の敵に自身のPHYの{minRate} ~ {maxRate}%ダメージ[インバース(4)] / 最後尾の敵に自身のINTの{minRate} ~ {maxRate}%ダメージ[インバース(4)],{successRate}% chance to inflict Gravity on all enemies. / Deal damage to the last enemy equal to {minRate} ~ {maxRate}% of this hero's PHY.[Inverse(4)] / Deal damage to the last enemy equal to {minRate} ~ {maxRate}% of this hero's INT.[Inverse(4)],,
4182,お屋敷,Mansion House,Image/Extensions/4182.png,modern,true,182,ドールハウス,Dollhouse,Epic,Modern,54,0,88,27,可憐で雄大な邸園,Miniature Grand Garden,敵全体のINTを対象のINT減少量の100%アップ / 自身のINTを170アップ / 自身のINTを自身のINT増加量の100%ダウン / INTが最も低い敵に自身のINTの{minRate}%ダメージ[ダイバース(5)],Increase the INT of all enemies by 100% of target's INT decrease. / Increase this hero's INT by 170. / Decrease this hero's INT by 100% of this hero's INT increase. / Deal damage to the enemy with the lowest INT equal to {minRate}% of this hero's INT.[Diverse(5)],,
4183,血濡れの鎖鎌,Blood-Soaked Chain Scythe,Image/Extensions/4183.png,modern,true,183,フレイル,Flail,Epic,Modern,54,88,0,27,ブラッディスナッチ,Bloody Snatch,敵全体のPHYを対象のPHY減少量の100%アップ / 自身のPHYを170アップ / 自身のPHYを自身のPHY増加量の100%ダウン / PHYが最も低い敵に自身のPHYの{minRate}%ダメージ[ダイバース(5)],Increase the PHY of all enemies by 100% of target's PHY decrease. / Increase this hero's PHY by 170. / Decrease this hero's PHY by 100% of this hero's PHY increase. / Deal damage to the enemy with the lowest PHY equal to {minRate}% of this hero's PHY.[Diverse(5)],,
4184,光合成オオスカシバ,Photosynthetic Clearwing Moth,Image/Extensions/4184.png,modern,true,184,プランツインセクト,Plant-Insect,Epic,Modern,81,88,0,18,光葉幻翅,Chlorolight Mirage,先頭の敵に自身のPHYの{minRate} ~ {maxRate}%ダメージ[ダイバース(7)] / HPが最も低い味方のHPをPHY回復係数の{minRate} ~ {maxRate}%回復[ダイバース(-7)],Deal damage to the first enemy equal to {minRate} ~ {maxRate}% of this hero's PHY.[Diverse(7)] / Heal the ally with the lowest HP for {minRate} ~ {maxRate}% of PHY Healing Coefficient.[Diverse(-7)],,
4185,ブラックオパールワームドラゴン,Black-Opal Worm Dragon,Image/Extensions/4185.png,modern,true,185,ジュエルワームドラゴン,Jewel Worm Dragon,Epic,Modern,66,105,0,6,ムシュマフフ,Mušmaḫḫū,自身のPHYを敵全体のAGI増加量合計の35%アップ / AGIが最も高い敵に自身のPHYの50%ダメージ / 自身のPHYを敵全体のAGI増加量合計の30%ダウン / AGIが最も高い敵のAGIを対象のAGI増加量の100%ダウン / 自身のAGIを自身のAGI増加量の100%ダウン,Increase this hero's PHY by 35% of the total AGI increase of all enemies. / Deal damage to the enemy with the highest AGI equal to 50% of this hero's PHY. / Decrease this hero's PHY by 30% of the total AGI increase of all enemies. / Decrease the AGI of the enemy with the highest AGI by 100% of target's AGI increase. / Decrease this hero's AGI by 100% of this hero's AGI increase.,,
4186,オウルモンキー,Owl Monkey,Image/Extensions/4186.png,modern,true,186,バードキメラ,Bird Chimera,Epic,Modern,66,0,0,111,ニュクストリクス・シミウス,Nyxstryx Simius,味方全体のPHY/INTの高い方を対象のAGI減少量の90%アップ / 味方全体のAGIを対象のAGI減少量の90%アップ / 敵全体のAGIを対象のAGI減少量の90%アップ,Increase the higher PHY/INT of all allies by 90% of target's AGI decrease. / Increase the AGI of all allies by 90% of target's AGI decrease. / Increase the AGI of all enemies by 90% of target's AGI decrease.,,
4187,帝国式機工投擲槍ゲイボルグ,Imperial Mechanical Throwing Spear Gae Bolg,Image/Extensions/4187.png,modern,true,187,ジャベリン,Javelin,Epic,Modern,99,84,0,16,インペリアル・インペイル,Imperial Impale,先頭の敵に自身のPHYの50 ~ 60%ダメージ / 前衛の敵に自身のPHYの40%ダメージ,Deal damage to the first enemy equal to 50 ~ 60% of this hero's PHY. / Deal damage to the frontline enemy equal to 40% of this hero's PHY.,,
4188,帝国式機工回旋鏢,Imperial Mechanical Boomerang,Image/Extensions/4188.png,modern,true,188,ブーメラン,Boomerang,Epic,Modern,99,0,84,16,機工旋刃,Machina Whirlblade,最後尾の敵に自身のINTの50 ~ 60%ダメージ / 後衛の敵に自身のINTの40%ダメージ,Deal damage to the last enemy equal to 50 ~ 60% of this hero's INT. / Deal damage to the backline enemy equal to 40% of this hero's INT.,,
4189,ルビードラゴン,Ruby Dragon,Image/Extensions/4189.png,modern,true,189,ジュエルドラゴン,Jewel Dragon,Epic,Modern,54,58,57,0,スカーレットバースト,Scarlet Burst,敵全体に自身のPHYの30%ダメージ / 敵全体に自身のINTの30%ダメージ / 前衛の敵に自身のPHYの25%ダメージ / 後衛の敵に自身のINTの25%ダメージ,Deal damage to all enemies equal to 30% of this hero's PHY. / Deal damage to all enemies equal to 30% of this hero's INT. / Deal damage to the frontline enemy equal to 25% of this hero's PHY. / Deal damage to the backline enemy equal to 25% of this hero's INT.,,
4190,貴族の日傘,Noble’s Parasol,Image/Extensions/4190.png,modern,true,190,傘,Parasol,Epic,Modern,0,0,133,0,ロイヤルレインヴェール,Royal Rainveil,HPが最も低い味方のHPを回復係数の35%回復 / 味方全体のシールドを自身のINTの{minRate}%に更新[インバース(10)],Heal the ally with the lowest HP for 35% of Healing Coefficient. / Set the SHIELD of all allies to {minRate}% of this hero's INT if higher.[Inverse(10)],,
4191,聖域の霊果,Sacred Sanctuary Fruit,Image/Extensions/4191.png,modern,true,191,梨,Nashi Pear,Epic,Modern,81,88,0,18,白露,Pale Dewfall,先頭の敵に自身のPHYの50 ~ 55%ダメージ / 中衛の敵に自身のPHYの{minRate} ~ {maxRate}%ダメージ[インバース(5)],Deal damage to the first enemy equal to 50 ~ 55% of this hero's PHY. / Deal damage to the midline enemy equal to {minRate} ~ {maxRate}% of this hero's PHY.[Inverse(5)],,
4192,帝国式機光戦輪ウロボロス,Imperial Photon War Wheel Ouroboros,Image/Extensions/4192.png,modern,true,192,チャクラム,Chakram,Epic,Modern,0,0,91,42,無限の循環,Cycle of Infinity,敵全体に自身のINTの45 ~ 55%ダメージ / 敵全体の全ての状態異常を{successRate}%の確率で解除 / 自身のINTを自身のINT増加量の70%ダウン,Deal damage to all enemies equal to 45 ~ 55% of this hero's INT. / {successRate}% chance to remove all status effects from all enemies. / Decrease this hero's INT by 70% of this hero's INT increase.,,
4193,ニュクスのボンネット,Nyx's Bonnet,Image/Extensions/4193.png,modern,true,193,ボンネット,Bonnet,Epic,Modern,66,0,80,31,ダスクミティゲーション,Dusk Mitigation,HP減少量が最も大きい味方のHPを回復係数の60 ~ 70%回復 / 自身のINTを自身のINTの5%アップ,Heal the ally with the highest HP decrease for 60 ~ 70% of Healing Coefficient. / Increase this hero's INT by 5% of this hero's INT.,,
4194,デスペラードレオ,Desperado Leo,Image/Extensions/4194.png,modern,true,194,ライオン,Lion,Epic,Modern,99,72,0,28,デスペラードハウル,Desperado Howl,元のINTが最も低い敵に自身のPHYの45 ~ 55%ダメージ、対象が恐怖なら75 ~ 85%ダメージ / 元のINTが最も低い敵に{successRate}%の確率で恐怖を付与 / 最大HPが最も高い敵に{successRate}%の確率で恐怖を付与,Deal damage to the enemy with the lowest original INT equal to 45 ~ 55% of this hero's PHY. 75 ~ 85% if affected by Fear. / {successRate}% chance to inflict Fear on the enemy with the lowest original INT. / {successRate}% chance to inflict Fear on the enemy with the highest Max HP.,,
4600,ぴっぴ教 一攫千金壺,Pippi's Fortune Pot,Image/Extensions/4600.png,legacy,true,600,魔法剣,Enhanced Sword,Epic,Legacy,0,67,67,7,すくわ〜る,SQWALL,自身のPHYを自身のINTの100%アップ / HPが最も低い敵に自身のPHYの60 ~ 65%ダメージ / 自身のPHYを自身のINTの90%ダウン / HPが最も低い敵に{successRate}%の確率で衰弱を付与,Increase this hero's PHY by 100% of this hero's INT. / Deal damage to the enemy with the lowest HP equal to 60 ~ 65% of this hero's PHY. / Decrease this hero's PHY by 90% of this hero's INT. / {successRate}% chance to inflict Prostration on the enemy with the lowest HP.,,
4640,霊剣トンナルシャーペ,Spirit Sword Tonnarusyape,Image/Extensions/4640.png,legacy,true,640,オリフラム,Oriflamme,Epic,Legacy,0,41,41,59,タンマ！タンマ！,Just a sec!,自身のINTを自身のPHYの100%アップ / HPが最も低い味方のHPを回復係数の60 ~ 65%回復 / 自身のINTを自身のPHYの90%ダウン / 自身に80%の確率でデコイを付与,Increase this hero's INT by 100% of this hero's PHY. / Heal the ally with the lowest HP for 60 ~ 65% of Healing Coefficient. / Decrease this hero's INT by 90% of this hero's PHY. / 80% chance to inflict Decoy on this hero.,,
4647,AC-130 ガンシップ,AC-130 Gunship,Image/Extensions/4647.png,legacy,true,647,シールドシステム,Shield System,Epic,Legacy,141,41,41,12,エンジェルフレア,Angel Flare,HPが最も低い味方のシールドを900に更新 / 味方全体のシールドを対象のPHY/INT/AGI増加量合計の300%に更新、対象がデコイなら420%に更新 / 味方全体のPHYを対象のPHY増加量の90%ダウン / 味方全体のINTを対象のINT増加量の90%ダウン / 味方全体のAGIを対象のAGI増加量の90%ダウン,Set the SHIELD of the ally with the lowest HP to 900 if higher. / Set the SHIELD of all allies to 300% of the total PHY/INT/AGI increase of target if higher. 420% if affected by Decoy. / Decrease the PHY of all allies by 90% of target's PHY increase. / Decrease the INT of all allies by 90% of target's INT increase. / Decrease the AGI of all allies by 90% of target's AGI increase.,,
4651,女王蟹,Queen crab,Image/Extensions/4651.png,legacy,true,651,ハンバーガー,Hamburger,Epic,Legacy,0,60,60,21,女王の威厳,Queenly dignity,敵全体に{successRate}%の確率で恐怖を付与 / 味方全体のPHYを対象のPHY減少量の60%アップ / 味方全体のINTを対象のINT減少量の60%アップ / 味方全体のチャージを対象のAGIの45%ダウン,{successRate}% chance to inflict Fear on all enemies. / Increase the PHY of all allies by 60% of target's PHY decrease. / Increase the INT of all allies by 60% of target's INT decrease. / Decrease the CHARGE of all allies by 45% of target's AGI.,,
4674,ぴっぴ教 開運招福尊師像,Pippi's statue of Fortune ,Image/Extensions/4674.png,modern,true,674,魔法少女ステッキ&ブローチ,Magical girl's Stick & Brooch,Epic,Modern,114,0,65,38,１億円ぽぴぃ（毎月）,MENTAIKO on KOSHIHIKARI ,味方全体の全ての状態異常を{successRate}%の確率で解除[インバース(20)] / 敵全体の全ての状態異常を{successRate}%の確率で解除 / HPが最も低い味方のHPを回復係数の15 ~ 20%回復 / 味方全体のHPを回復係数の{minRate} ~ {maxRate}%回復[インバース(4)],{successRate}% chance to remove all status effects from all allies.[Inverse(20)] / {successRate}% chance to remove all status effects from all enemies. / Heal the ally with the lowest HP for 15 ~ 20% of Healing Coefficient. / Heal all allies for {minRate} ~ {maxRate}% of Healing Coefficient.[Inverse(4)],,
